2,0,0
3,1,0
5,3,0
7,5,0
11,9,0
13,11,0
17,15,0
19,17,0
23,21,0
29,27,0
31,29,0
37,35,0
41,39,0
43,41,0
47,45,0
53,51,0
59,57,0
61,59,0
67,65,0
71,69,0
73,71,0
79,77,0
83,81,0
89,87,0
97,95,0
101,99,0
103,101,0
107,105,0
109,107,0
113,111,0
127,125,0
131,2,1
137,8,1
139,10,1
149,20,1
151,22,1
157,28,1
163,34,1
167,38,1
173,44,1
179,50,1
181,52,1
191,62,1
193,64,1
197,68,1
199,70,1
211,82,1
223,94,1
227,98,1
229,100,1
233,104,1
239,110,1
241,112,1
251,122,1
257,128,1
263,3,2
269,9,2
271,11,2
277,17,2
281,21,2
283,23,2
293,33,2
307,47,2
311,51,2
313,53,2
317,57,2
331,71,2
337,77,2
347,87,2
349,89,2
353,93,2
359,99,2
367,107,2
373,113,2
379,119,2
383,123,2
389,129,2
397,0,3
401,4,3
409,12,3
419,22,3
421,24,3
431,34,3
433,36,3
439,42,3
443,46,3
449,52,3
457,60,3
461,64,3
463,66,3
467,70,3
479,82,3
487,90,3
491,94,3
499,102,3
503,106,3
509,112,3
521,124,3
523,126,3
541,5,4
547,11,4
557,21,4
563,27,4
569,33,4
571,35,4
577,41,4
587,51,4
593,57,4
599,63,4
601,65,4
607,71,4
613,77,4
617,81,4
619,83,4
631,95,4
641,105,4
643,107,4
647,111,4
653,117,4
659,123,4
661,125,4
673,137,4
677,141,4
683,147,4
691,6,5
701,16,5
709,24,5
719,34,5
727,42,5
733,48,5
739,54,5
743,58,5
751,66,5
757,72,5
761,76,5
769,84,5
773,88,5
787,102,5
797,112,5
809,124,5
811,126,5
821,136,5
823,138,5
827,142,5
829,144,5
839,3,6
853,17,6
857,21,6
859,23,6
863,27,6
877,41,6
881,45,6
883,47,6
887,51,6
907,71,6
911,75,6
919,83,6
929,93,6
937,101,6
941,105,6
947,111,6
953,117,6
967,131,6
971,135,6
977,141,6
983,147,6
991,155,6
997,4,7
1009,16,7
1013,20,7
1019,26,7
1021,28,7
1031,38,7
1033,40,7
1039,46,7
1049,56,7
1051,58,7
1061,68,7
1063,70,7
1069,76,7
1087,94,7
1091,98,7
1093,100,7
1097,104,7
1103,110,7
1109,116,7
1117,124,7
1123,130,7
1129,136,7
1151,158,7
1153,160,7
1163,7,8
1171,15,8
1181,25,8
1187,31,8
1193,37,8
1201,45,8
1213,57,8
1217,61,8
1223,67,8
1229,73,8
1231,75,8
1237,81,8
1249,93,8
1259,103,8
1277,121,8
1279,123,8
1283,127,8
1289,133,8
1291,135,8
1297,141,8
1301,145,8
1303,147,8
1307,151,8
1319,163,8
1321,165,8
1327,4,9
1361,38,9
1367,44,9
1373,50,9
1381,58,9
1399,76,9
1409,86,9
1423,100,9
1427,104,9
1429,106,9
1433,110,9
1439,116,9
1447,124,9
1451,128,9
1453,130,9
1459,136,9
1471,148,9
1481,158,9
1483,160,9
1487,164,9
1489,166,9
1493,170,9
1499,3,10
1511,15,10
1523,27,10
1531,35,10
1543,47,10
1549,53,10
1553,57,10
1559,63,10
1567,71,10
1571,75,10
1579,83,10
1583,87,10
1597,101,10
1601,105,10
1607,111,10
1609,113,10
1613,117,10
1619,123,10
1621,125,10
1627,131,10
1637,141,10
1657,161,10
1663,167,10
1667,171,10
1669,173,10
1693,18,11
1697,22,11
1699,24,11
1709,34,11
1721,46,11
1723,48,11
1733,58,11
1741,66,11
1747,72,11
1753,78,11
1759,84,11
1777,102,11
1783,108,11
1787,112,11
1789,114,11
1801,126,11
1811,136,11
1823,148,11
1831,156,11
1847,172,11
1861,5,12
1867,11,12
1871,15,12
1873,17,12
1877,21,12
1879,23,12
1889,33,12
1901,45,12
1907,51,12
1913,57,12
1931,75,12
1933,77,12
1949,93,12
1951,95,12
1973,117,12
1979,123,12
1987,131,12
1993,137,12
1997,141,12
1999,143,12
2003,147,12
2011,155,12
2017,161,12
2027,171,12
2029,173,12
2039,183,12
2053,6,13
2063,16,13
2069,22,13
2081,34,13
2083,36,13
2087,40,13
2089,42,13
2099,52,13
2111,64,13
2113,66,13
2129,82,13
2131,84,13
2137,90,13
2141,94,13
2143,96,13
2153,106,13
2161,114,13
2179,132,13
2203,156,13
2207,160,13
2213,166,13
2221,174,13
2237,190,13
2239,192,13
2243,3,14
2251,11,14
2267,27,14
2269,29,14
2273,33,14
2281,41,14
2287,47,14
2293,53,14
2297,57,14
2309,69,14
2311,71,14
2333,93,14
2339,99,14
2341,101,14
2347,107,14
2351,111,14
2357,117,14
2371,131,14
2377,137,14
2381,141,14
2383,143,14
2389,149,14
2393,153,14
2399,159,14
2411,171,14
2417,177,14
2423,183,14
2437,0,15
2441,4,15
2447,10,15
2459,22,15
2467,30,15
2473,36,15
2477,40,15
2503,66,15
2521,84,15
2531,94,15
2539,102,15
2543,106,15
2549,112,15
2551,114,15
2557,120,15
2579,142,15
2591,154,15
2593,156,15
2609,172,15
2617,180,15
2621,184,15
2633,196,15
2647,11,16
2657,21,16
2659,23,16
2663,27,16
2671,35,16
2677,41,16
2683,47,16
2687,51,16
2689,53,16
2693,57,16
2699,63,16
2707,71,16
2711,75,16
2713,77,16
2719,83,16
2729,93,16
2731,95,16
2741,105,16
2749,113,16
2753,117,16
2767,131,16
2777,141,16
2789,153,16
2791,155,16
2797,161,16
2801,165,16
2803,167,16
2819,183,16
2833,197,16
2837,201,16
2843,207,16
2851,4,17
2857,10,17
2861,14,17
2879,32,17
2887,40,17
2897,50,17
2903,56,17
2909,62,17
2917,70,17
2927,80,17
2939,92,17
2953,106,17
2957,110,17
2963,116,17
2969,122,17
2971,124,17
2999,152,17
3001,154,17
3011,164,17
3019,172,17
3023,176,17
3037,190,17
3041,194,17
3049,202,17
3061,214,17
3067,220,17
3079,9,18
3083,13,18
3089,19,18
3109,39,18
3119,49,18
3121,51,18
3137,67,18
3163,93,18
3167,97,18
3169,99,18
3181,111,18
3187,117,18
3191,121,18
3203,133,18
3209,139,18
3217,147,18
3221,151,18
3229,159,18
3251,181,18
3253,183,18
3257,187,18
3259,189,18
3271,201,18
3299,2,19
3301,4,19
3307,10,19
3313,16,19
3319,22,19
3323,26,19
3329,32,19
3331,34,19
3343,46,19
3347,50,19
3359,62,19
3361,64,19
3371,74,19
3373,76,19
3389,92,19
3391,94,19
3407,110,19
3413,116,19
3433,136,19
3449,152,19
3457,160,19
3461,164,19
3463,166,19
3467,170,19
3469,172,19
3491,194,19
3499,202,19
3511,214,19
3517,220,19
3527,1,20
3529,3,20
3533,7,20
3539,13,20
3541,15,20
3547,21,20
3557,31,20
3559,33,20
3571,45,20
3581,55,20
3583,57,20
3593,67,20
3607,81,20
3613,87,20
3617,91,20
3623,97,20
3631,105,20
3637,111,20
3643,117,20
3659,133,20
3671,145,20
3673,147,20
3677,151,20
3691,165,20
3697,171,20
3701,175,20
3709,183,20
3719,193,20
3727,201,20
3733,207,20
3739,213,20
3761,2,21
3767,8,21
3769,10,21
3779,20,21
3793,34,21
3797,38,21
3803,44,21
3821,62,21
3823,64,21
3833,74,21
3847,88,21
3851,92,21
3853,94,21
3863,104,21
3877,118,21
3881,122,21
3889,130,21
3907,148,21
3911,152,21
3917,158,21
3919,160,21
3923,164,21
3929,170,21
3931,172,21
3943,184,21
3947,188,21
3967,208,21
3989,230,21
4001,3,22
4003,5,22
4007,9,22
4013,15,22
4019,21,22
4021,23,22
4027,29,22
4049,51,22
4051,53,22
4057,59,22
4073,75,22
4079,81,22
4091,93,22
4093,95,22
4099,101,22
4111,113,22
4127,129,22
4129,131,22
4133,135,22
4139,141,22
4153,155,22
4157,159,22
4159,161,22
4177,179,22
4201,203,22
4211,213,22
4217,219,22
4219,221,22
4229,231,22
4231,233,22
4241,2,23
