2,0,0
3,1,0
5,3,0
7,5,0
11,9,0
13,11,0
17,15,0
19,17,0
23,21,0
29,27,0
31,29,0
37,35,0
41,39,0
43,41,0
47,45,0
53,51,0
59,57,0
61,59,0
67,65,0
71,69,0
73,71,0
79,77,0
83,81,0
89,87,0
97,95,0
101,99,0
103,101,0
107,105,0
109,107,0
113,111,0
127,125,0
131,129,0
137,135,0
139,137,0
149,147,0
151,149,0
157,5,1
163,11,1
167,15,1
173,21,1
179,27,1
181,29,1
191,39,1
193,41,1
197,45,1
199,47,1
211,59,1
223,71,1
227,75,1
229,77,1
233,81,1
239,87,1
241,89,1
251,99,1
257,105,1
263,111,1
269,117,1
271,119,1
277,125,1
281,129,1
283,131,1
293,141,1
307,5,2
311,9,2
313,11,2
317,15,2
331,29,2
337,35,2
347,45,2
349,47,2
353,51,2
359,57,2
367,65,2
373,71,2
379,77,2
383,81,2
389,87,2
397,95,2
401,99,2
409,107,2
419,117,2
421,119,2
431,129,2
433,131,2
439,137,2
443,141,2
449,147,2
457,5,3
461,9,3
463,11,3
467,15,3
479,27,3
487,35,3
491,39,3
499,47,3
503,51,3
509,57,3
521,69,3
523,71,3
541,89,3
547,95,3
557,105,3
563,111,3
569,117,3
571,119,3
577,125,3
587,135,3
593,141,3
599,147,3
601,149,3
607,5,4
613,11,4
617,15,4
619,17,4
631,29,4
641,39,4
643,41,4
647,45,4
653,51,4
659,57,4
661,59,4
673,71,4
677,75,4
683,81,4
691,89,4
701,99,4
709,107,4
719,117,4
727,125,4
733,131,4
739,137,4
743,141,4
751,149,4
757,5,5
761,9,5
769,17,5
773,21,5
787,35,5
797,45,5
809,57,5
811,59,5
821,69,5
823,71,5
827,75,5
829,77,5
839,87,5
853,101,5
857,105,5
859,107,5
863,111,5
877,125,5
881,129,5
883,131,5
887,135,5
907,5,6
911,9,6
919,17,6
929,27,6
937,35,6
941,39,6
947,45,6
953,51,6
967,65,6
971,69,6
977,75,6
983,81,6
991,89,6
997,95,6
1009,107,6
1013,111,6
1019,117,6
1021,119,6
1031,129,6
1033,131,6
1039,137,6
1049,147,6
1051,149,6
1061,9,7
1063,11,7
1069,17,7
1087,35,7
1091,39,7
1093,41,7
1097,45,7
1103,51,7
1109,57,7
1117,65,7
1123,71,7
1129,77,7
1151,99,7
1153,101,7
1163,111,7
1171,119,7
1181,129,7
1187,135,7
1193,141,7
1201,149,7
1213,11,8
1217,15,8
1223,21,8
1229,27,8
1231,29,8
1237,35,8
1249,47,8
1259,57,8
1277,75,8
1279,77,8
1283,81,8
1289,87,8
1291,89,8
1297,95,8
1301,99,8
1303,101,8
1307,105,8
1319,117,8
1321,119,8
1327,125,8
1361,9,9
1367,15,9
1373,21,9
1381,29,9
1399,47,9
1409,57,9
1423,71,9
1427,75,9
1429,77,9
1433,81,9
1439,87,9
1447,95,9
1451,99,9
1453,101,9
1459,107,9
1471,119,9
1481,129,9
1483,131,9
1487,135,9
1489,137,9
1493,141,9
1499,147,9
1511,9,10
1523,21,10
1531,29,10
1543,41,10
1549,47,10
1553,51,10
1559,57,10
1567,65,10
1571,69,10
1579,77,10
1583,81,10
1597,95,10
1601,99,10
1607,105,10
1609,107,10
1613,111,10
1619,117,10
1621,119,10
1627,125,10
1637,135,10
1657,5,11
1663,11,11
1667,15,11
1669,17,11
1693,41,11
1697,45,11
1699,47,11
1709,57,11
1721,69,11
1723,71,11
1733,81,11
1741,89,11
1747,95,11
1753,101,11
1759,107,11
1777,125,11
1783,131,11
1787,135,11
1789,137,11
1801,149,11
1811,9,12
1823,21,12
1831,29,12
1847,45,12
1861,59,12
1867,65,12
1871,69,12
1873,71,12
1877,75,12
1879,77,12
1889,87,12
1901,99,12
1907,105,12
1913,111,12
1931,129,12
1933,131,12
1949,147,12
1951,149,12
1973,21,13
1979,27,13
1987,35,13
1993,41,13
1997,45,13
1999,47,13
2003,51,13
2011,59,13
2017,65,13
2027,75,13
2029,77,13
2039,87,13
2053,101,13
2063,111,13
2069,117,13
2081,129,13
2083,131,13
2087,135,13
2089,137,13
2099,147,13
2111,9,14
2113,11,14
2129,27,14
2131,29,14
2137,35,14
2141,39,14
2143,41,14
2153,51,14
2161,59,14
2179,77,14
2203,101,14
2207,105,14
2213,111,14
2221,119,14
2237,135,14
2239,137,14
2243,141,14
2251,149,14
2267,15,15
2269,17,15
2273,21,15
2281,29,15
2287,35,15
2293,41,15
2297,45,15
2309,57,15
2311,59,15
2333,81,15
2339,87,15
2341,89,15
2347,95,15
2351,99,15
2357,105,15
2371,119,15
2377,125,15
2381,129,15
2383,131,15
2389,137,15
2393,141,15
2399,147,15
2411,9,16
2417,15,16
2423,21,16
2437,35,16
2441,39,16
2447,45,16
2459,57,16
2467,65,16
2473,71,16
2477,75,16
2503,101,16
2521,119,16
2531,129,16
2539,137,16
2543,141,16
2549,147,16
2551,149,16
2557,5,17
2579,27,17
2591,39,17
2593,41,17
2609,57,17
2617,65,17
2621,69,17
2633,81,17
2647,95,17
2657,105,17
2659,107,17
2663,111,17
2671,119,17
2677,125,17
2683,131,17
2687,135,17
2689,137,17
2693,141,17
2699,147,17
2707,5,18
2711,9,18
2713,11,18
2719,17,18
2729,27,18
2731,29,18
2741,39,18
2749,47,18
2753,51,18
2767,65,18
2777,75,18
2789,87,18
2791,89,18
2797,95,18
2801,99,18
2803,101,18
2819,117,18
2833,131,18
2837,135,18
2843,141,18
2851,149,18
2857,5,19
2861,9,19
2879,27,19
2887,35,19
2897,45,19
2903,51,19
2909,57,19
2917,65,19
2927,75,19
2939,87,19
2953,101,19
2957,105,19
2963,111,19
2969,117,19
2971,119,19
2999,147,19
3001,149,19
3011,9,20
3019,17,20
3023,21,20
3037,35,20
3041,39,20
3049,47,20
3061,59,20
3067,65,20
3079,77,20
3083,81,20
3089,87,20
3109,107,20
3119,117,20
3121,119,20
3137,135,20
3163,11,21
3167,15,21
3169,17,21
3181,29,21
3187,35,21
3191,39,21
3203,51,21
3209,57,21
3217,65,21
3221,69,21
3229,77,21
3251,99,21
3253,101,21
3257,105,21
3259,107,21
3271,119,21
3299,147,21
3301,149,21
3307,5,22
3313,11,22
3319,17,22
3323,21,22
3329,27,22
3331,29,22
3343,41,22
3347,45,22
3359,57,22
3361,59,22
3371,69,22
3373,71,22
3389,87,22
3391,89,22
3407,105,22
3413,111,22
3433,131,22
3449,147,22
3457,5,23
3461,9,23
3463,11,23
3467,15,23
3469,17,23
3491,39,23
3499,47,23
3511,59,23
3517,65,23
3527,75,23
3529,77,23
3533,81,23
3539,87,23
3541,89,23
3547,95,23
3557,105,23
3559,107,23
3571,119,23
3581,129,23
3583,131,23
3593,141,23
3607,5,24
3613,11,24
3617,15,24
3623,21,24
3631,29,24
3637,35,24
3643,41,24
3659,57,24
3671,69,24
3673,71,24
3677,75,24
3691,89,24
3697,95,24
3701,99,24
3709,107,24
3719,117,24
3727,125,24
3733,131,24
3739,137,24
3761,9,25
3767,15,25
3769,17,25
3779,27,25
3793,41,25
3797,45,25
3803,51,25
3821,69,25
3823,71,25
3833,81,25
3847,95,25
3851,99,25
3853,101,25
3863,111,25
3877,125,25
3881,129,25
3889,137,25
3907,5,26
3911,9,26
3917,15,26
3919,17,26
3923,21,26
3929,27,26
3931,29,26
3943,41,26
3947,45,26
3967,65,26
3989,87,26
4001,99,26
4003,101,26
4007,105,26
4013,111,26
4019,117,26
4021,119,26
4027,125,26
4049,147,26
4051,149,26
4057,5,27
4073,21,27
4079,27,27
4091,39,27
4093,41,27
4099,47,27
4111,59,27
4127,75,27
4129,77,27
4133,81,27
4139,87,27
4153,101,27
4157,105,27
4159,107,27
4177,125,27
4201,149,27
4211,9,28
4217,15,28
4219,17,28
4229,27,28
4231,29,28
4241,39,28
