2,0,0
3,1,0
5,1,1
7,0,2
11,4,2
13,1,3
17,5,3
19,0,4
23,4,4
29,10,4
31,1,5
37,7,5
41,11,5
43,0,6
47,4,6
53,10,6
59,16,6
61,1,7
67,7,7
71,11,7
73,13,7
79,0,8
83,4,8
89,10,8
97,18,8
101,22,8
103,1,9
107,5,9
109,7,9
113,11,9
127,25,9
131,0,10
137,6,10
139,8,10
149,18,10
151,20,10
157,26,10
163,1,11
167,5,11
173,11,11
179,17,11
181,19,11
191,29,11
193,31,11
197,35,11
199,0,12
211,12,12
223,24,12
227,28,12
229,30,12
233,34,12
239,40,12
241,1,13
251,11,13
257,17,13
263,23,13
269,29,13
271,31,13
277,37,13
281,41,13
283,0,14
293,10,14
307,24,14
311,28,14
313,30,14
317,34,14
331,1,15
337,7,15
347,17,15
349,19,15
353,23,15
359,29,15
367,37,15
373,43,15
379,49,15
383,0,16
389,6,16
397,14,16
401,18,16
409,26,16
419,36,16
421,38,16
431,48,16
433,50,16
439,56,16
443,1,17
449,7,17
457,15,17
461,19,17
463,21,17
467,25,17
479,37,17
487,45,17
491,49,17
499,57,17
503,0,18
509,6,18
521,18,18
523,20,18
541,38,18
547,44,18
557,54,18
563,60,18
569,66,18
571,1,19
577,7,19
587,17,19
593,23,19
599,29,19
601,31,19
607,37,19
613,43,19
617,47,19
619,49,19
631,61,19
641,0,20
643,2,20
647,6,20
653,12,20
659,18,20
661,20,20
673,32,20
677,36,20
683,42,20
691,50,20
701,60,20
709,68,20
719,5,21
727,13,21
733,19,21
739,25,21
743,29,21
751,37,21
757,43,21
761,47,21
769,55,21
773,59,21
787,73,21
797,4,22
809,16,22
811,18,22
821,28,22
823,30,22
827,34,22
829,36,22
839,46,22
853,60,22
857,64,22
859,66,22
863,70,22
877,1,23
881,5,23
883,7,23
887,11,23
907,31,23
911,35,23
919,43,23
929,53,23
937,61,23
941,65,23
947,71,23
953,77,23
967,2,24
971,6,24
977,12,24
983,18,24
991,26,24
997,32,24
1009,44,24
1013,48,24
1019,54,24
1021,56,24
1031,66,24
1033,68,24
1039,74,24
1049,84,24
1051,86,24
1061,96,24
1063,1,25
1069,7,25
1087,25,25
1091,29,25
1093,31,25
1097,35,25
1103,41,25
1109,47,25
1117,55,25
1123,61,25
1129,67,25
1151,89,25
1153,91,25
1163,0,26
1171,8,26
1181,18,26
1187,24,26
1193,30,26
1201,38,26
1213,50,26
1217,54,26
1223,60,26
1229,66,26
1231,68,26
1237,74,26
1249,86,26
1259,96,26
1277,11,27
1279,13,27
1283,17,27
1289,23,27
1291,25,27
1297,31,27
1301,35,27
1303,37,27
1307,41,27
1319,53,27
1321,55,27
1327,61,27
1361,95,27
1367,101,27
1373,0,28
1381,8,28
1399,26,28
1409,36,28
1423,50,28
1427,54,28
1429,56,28
1433,60,28
1439,66,28
1447,74,28
1451,78,28
1453,80,28
1459,86,28
1471,98,28
1481,108,28
1483,1,29
1487,5,29
1489,7,29
1493,11,29
1499,17,29
1511,29,29
1523,41,29
1531,49,29
1543,61,29
1549,67,29
1553,71,29
1559,77,29
1567,85,29
1571,89,29
1579,97,29
1583,101,29
1597,2,30
1601,6,30
1607,12,30
1609,14,30
1613,18,30
1619,24,30
1621,26,30
1627,32,30
1637,42,30
1657,62,30
1663,68,30
1667,72,30
1669,74,30
1693,98,30
1697,102,30
1699,104,30
1709,114,30
1721,126,30
1723,1,31
1733,11,31
1741,19,31
1747,25,31
1753,31,31
1759,37,31
1777,55,31
1783,61,31
1787,65,31
1789,67,31
1801,79,31
1811,89,31
1823,101,31
1831,109,31
1847,125,31
1861,8,32
1867,14,32
1871,18,32
1873,20,32
1877,24,32
1879,26,32
1889,36,32
1901,48,32
1907,54,32
1913,60,32
1931,78,32
1933,80,32
1949,96,32
1951,98,32
1973,120,32
1979,126,32
1987,134,32
1993,3,33
1997,7,33
1999,9,33
2003,13,33
2011,21,33
2017,27,33
2027,37,33
2029,39,33
2039,49,33
2053,63,33
2063,73,33
2069,79,33
2081,91,33
2083,93,33
2087,97,33
2089,99,33
2099,109,33
2111,121,33
2113,123,33
2129,0,34
2131,2,34
2137,8,34
2141,12,34
2143,14,34
2153,24,34
2161,32,34
2179,50,34
2203,74,34
2207,78,34
2213,84,34
2221,92,34
2237,108,34
2239,110,34
2243,114,34
2251,122,34
2267,138,34
2269,140,34
2273,144,34
2281,3,35
2287,9,35
2293,15,35
2297,19,35
2309,31,35
2311,33,35
2333,55,35
2339,61,35
2341,63,35
2347,69,35
2351,73,35
2357,79,35
2371,93,35
2377,99,35
2381,103,35
2383,105,35
2389,111,35
2393,115,35
2399,121,35
2411,133,35
2417,139,35
2423,145,35
2437,8,36
2441,12,36
2447,18,36
2459,30,36
2467,38,36
2473,44,36
2477,48,36
2503,74,36
2521,92,36
2531,102,36
2539,110,36
2543,114,36
2549,120,36
2551,122,36
2557,128,36
2579,150,36
2591,5,37
2593,7,37
2609,23,37
2617,31,37
2621,35,37
2633,47,37
2647,61,37
2657,71,37
2659,73,37
2663,77,37
2671,85,37
2677,91,37
2683,97,37
2687,101,37
2689,103,37
2693,107,37
2699,113,37
2707,121,37
2711,125,37
2713,127,37
2719,133,37
2729,143,37
2731,145,37
2741,155,37
2749,0,38
2753,4,38
2767,18,38
2777,28,38
2789,40,38
2791,42,38
2797,48,38
2801,52,38
2803,54,38
2819,70,38
2833,84,38
2837,88,38
2843,94,38
2851,102,38
2857,108,38
2861,112,38
2879,130,38
2887,138,38
2897,148,38
2903,154,38
2909,160,38
2917,1,39
2927,11,39
2939,23,39
2953,37,39
2957,41,39
2963,47,39
2969,53,39
2971,55,39
2999,83,39
3001,85,39
3011,95,39
3019,103,39
3023,107,39
3037,121,39
3041,125,39
3049,133,39
3061,145,39
3067,151,39
3079,163,39
3083,167,39
3089,0,40
3109,20,40
3119,30,40
3121,32,40
3137,48,40
3163,74,40
3167,78,40
3169,80,40
3181,92,40
3187,98,40
3191,102,40
3203,114,40
3209,120,40
3217,128,40
3221,132,40
3229,140,40
3251,162,40
3253,164,40
3257,168,40
3259,170,40
3271,3,41
3299,31,41
3301,33,41
3307,39,41
3313,45,41
3319,51,41
3323,55,41
3329,61,41
3331,63,41
3343,75,41
3347,79,41
3359,91,41
3361,93,41
3371,103,41
3373,105,41
3389,121,41
3391,123,41
3407,139,41
3413,145,41
3433,165,41
3449,0,42
3457,8,42
3461,12,42
3463,14,42
3467,18,42
3469,20,42
3491,42,42
3499,50,42
3511,62,42
3517,68,42
3527,78,42
3529,80,42
3533,84,42
3539,90,42
3541,92,42
3547,98,42
3557,108,42
3559,110,42
3571,122,42
3581,132,42
3583,134,42
3593,144,42
3607,158,42
3613,164,42
3617,168,42
3623,174,42
3631,182,42
3637,188,42
3643,3,43
3659,19,43
3671,31,43
3673,33,43
3677,37,43
3691,51,43
3697,57,43
3701,61,43
3709,69,43
3719,79,43
3727,87,43
3733,93,43
3739,99,43
3761,121,43
3767,127,43
3769,129,43
3779,139,43
3793,153,43
3797,157,43
3803,163,43
3821,181,43
3823,183,43
3833,0,44
3847,14,44
3851,18,44
3853,20,44
3863,30,44
3877,44,44
3881,48,44
3889,56,44
3907,74,44
3911,78,44
3917,84,44
3919,86,44
3923,90,44
3929,96,44
3931,98,44
3943,110,44
3947,114,44
3967,134,44
3989,156,44
4001,168,44
4003,170,44
4007,174,44
4013,180,44
4019,186,44
4021,188,44
4027,194,44
4049,19,45
4051,21,45
4057,27,45
4073,43,45
4079,49,45
4091,61,45
4093,63,45
4099,69,45
4111,81,45
4127,97,45
4129,99,45
4133,103,45
4139,109,45
4153,123,45
4157,127,45
4159,129,45
4177,147,45
4201,171,45
4211,181,45
4217,187,45
4219,189,45
4229,0,46
4231,2,46
4241,12,46
